date,ticker,close,open,high,low,volume,sentiment_avg,sentiment_sum,polarity_ratio,news_volume,return_t,ma_7,volatility_7,target_next_return
2020-02-18,NVDA,7.38298,7.11117,7.40155,7.09162,624488088.0,0.11744864,5.0502915,0.85398954,43.0,0.02337850275563058,6.8004999999999995,0.028129842420472843,0.06119751103213078
2020-02-19,NVDA,7.8348,7.50579,7.85259,7.50579,697242031.0,0.10854874,2.1709747,0.873554,20.0,0.06119751103213078,7.024977142857144,0.027143809247186134,-0.01908025731352425
2020-02-20,NVDA,7.68531,7.78667,7.87524,7.37759,813446277.0,0.27879375,10.872956,0.87320226,39.0,-0.01908025731352425,7.187648571428572,0.0325779075057786,-0.0474047240774933
2020-02-21,NVDA,7.32099,7.5733,7.59825,7.2361,772518323.0,0.05636884,1.2401145,0.7894799,22.0,-0.0474047240774933,7.2807257142857145,0.04235334980890618,-0.07063798748529915
2020-02-24,NVDA,6.80385,6.72687,7.01741,6.67225,860507291.0,0.080190316,1.1226645,0.68686086,14.0,-0.07063798748529915,7.2833814285714285,0.05297404439560856,-0.04118256575321322
2020-02-25,NVDA,6.52365,6.87874,6.94054,6.42193,1059922634.0,-0.17167826,-3.4335651,0.21151,20.0,-0.04118256575321322,7.2522714285714285,0.05542268814245364,0.021429721091720255
2020-02-26,NVDA,6.66345,6.52385,6.85776,6.52245,752804204.0,0.15087585,3.017517,0.6376943,20.0,0.021429721091720255,7.173575714285714,0.04708355020244457,-0.05571288146530706
2020-02-27,NVDA,6.29221,6.34922,6.65127,6.20015,909670668.0,0.14721079,1.7665296,0.8851461,12.0,-0.05571288146530706,7.017751428571429,0.047136507748959305,0.06923799428181843
2020-02-28,NVDA,6.72787,6.0286,6.78726,6.02332,1138750940.0,0.057313364,1.3755207,0.5988854,24.0,0.06923799428181843,6.859618571428571,0.04952847518938271,0.023491833225077086
2020-03-02,NVDA,6.88592,6.8977,6.91487,6.5016,893945032.0,0.032857258,0.3942871,0.58487827,12.0,0.023491833225077086,6.74542,0.05226687448711696,-0.038109649836187365
2020-03-03,NVDA,6.6235,6.94174,7.00165,6.53785,655137934.0,-0.0645379,-2.3879023,0.3398397,37.0,-0.038109649836187365,6.645778571428571,0.051399405412953535,0.0700143428700839
2020-03-04,NVDA,7.08724,6.73117,7.09662,6.65626,599553158.0,0.069423966,1.3190553,0.7559578,19.0,0.0700143428700839,6.686262857142857,0.05262115280608254,-0.039394743228675755
2020-03-05,NVDA,6.80804,6.88772,7.05477,6.7633,542268247.0,-0.025391102,-0.30469322,0.45439836,12.0,-0.039394743228675755,6.726889999999999,0.052351829091955654,-0.02654802263206446
2020-03-06,NVDA,6.6273,6.6283,6.68592,6.4267,517263604.0,0.2313966,2.7767591,0.98156595,12.0,-0.02654802263206446,6.721725714285715,0.05332216626339689,-0.07737992847766051
2020-03-09,NVDA,6.11448,5.97608,6.46156,5.93324,616364401.0,-0.068143114,-1.0221467,0.36244962,15.0,-0.07737992847766051,6.696335714285715,0.05758272857519654,0.06361947377373034
2020-03-10,NVDA,6.50348,6.39026,6.50348,6.12806,582734373.0,-0.073284425,-2.0519638,0.2495957,28.0,0.06361947377373034,6.66428,0.056441196128250215,-0.05588546439752251
2020-03-11,NVDA,6.14003,6.36321,6.39176,6.04276,503871155.0,0.003592556,0.079036236,0.54269665,22.0,-0.05588546439752251,6.557724285714286,0.05807122875456414,-0.12237073760225925
2020-03-12,NVDA,5.38867,5.61613,5.88192,5.37608,819474340.0,0.1427562,2.855124,0.73057526,20.0,-0.12237073760225925,6.3813200000000005,0.07099933280309925,0.11338419313114367
2020-03-13,NVDA,5.99966,5.74163,6.00405,5.47042,637118000.0,0.09019613,1.4431381,0.879526,16.0,0.11338419313114367,6.225951428571428,0.08191417491486712,-0.18457212575379278
2020-03-16,NVDA,4.89229,5.29151,5.6321,4.83239,729583368.0,0.08676329,0.95439625,0.96986145,11.0,-0.18457212575379278,5.952272857142858,0.10309115634450865,0.10635714563118714
2020-03-17,NVDA,5.41262,5.00484,5.5014,4.75759,836626291.0,-0.011533027,-0.27679265,0.4027735,24.0,0.10635714563118714,5.778747142857143,0.11751107381270383,-0.06655741581710906
2020-03-18,NVDA,5.05237,4.98426,5.22978,4.50108,877406625.0,0.044218827,0.44218826,0.63000107,10.0,-0.06655741581710906,5.6270171428571425,0.11673589418968755,0.05007550911750336
2020-03-19,NVDA,5.30537,5.0309,5.39915,4.81721,768263532.0,0.077674255,0.54371977,0.7091858,7.0,0.05007550911750336,5.455858571428571,0.11520449518736274,-0.03389019050509201
2020-03-20,NVDA,5.12557,5.45515,5.73724,5.10997,807524372.0,0.08316197,1.4137535,0.76931185,17.0,-0.03389019050509201,5.310935714285714,0.11444903524794958,0.03373283361655388
2020-03-23,NVDA,5.29847,5.12457,5.39297,4.94522,646187425.0,0.09318671,0.74549365,1.0,8.0,0.03373283361655388,5.298050000000001,0.10599491440994536,0.1715344240884633
2020-03-24,NVDA,6.20734,5.70448,6.29371,5.68071,1105600837.0,0.076548405,2.296452,0.9594074,30.0,0.1715344240884633,5.327718571428571,0.11774739019680816,-0.01426859169950423
2020-03-25,NVDA,6.11877,6.32206,6.52185,6.06995,796280615.0,0.35866696,10.042675,0.9229447,28.0,-0.01426859169950423,5.50293,0.08311534846475155,0.0472251776092254
2020-03-26,NVDA,6.40773,6.32555,6.53195,6.22782,700093380.0,0.011786664,0.23573327,0.55295074,20.0,0.0472251776092254,5.6450885714285715,0.07750331324664363,-0.017528828461873314
2020-03-27,NVDA,6.29541,6.22782,6.55441,6.19486,641124360.0,0.23474565,3.0516934,1.0,13.0,-0.017528828461873314,5.822665714285714,0.06945393255522862,0.0509275805706062
2020-03-30,NVDA,6.61602,6.36081,6.6253,6.31686,604413351.0,0.109128736,1.0912874,0.74663186,10.0,0.0509275805706062,6.009901428571429,0.06948786745246636,-0.007499977327758978
2020-03-31,NVDA,6.5664,6.65626,6.86046,6.42043,953372726.0,0.053351946,0.74692726,1.0,14.0,-0.007499977327758978,6.215734285714285,0.06581169888847584,-0.07784173976608189
2020-04-01,NVDA,6.05526,6.36801,6.51466,6.01064,659272666.0,0.23610695,2.8332834,0.99970394,12.0,-0.07784173976608189,6.323847142857142,0.07910954220597341,0.050906154318724584
2020-04-02,NVDA,6.36351,6.08452,6.37678,6.03627,678191761.0,0.10887286,4.681533,0.7533664,43.0,0.050906154318724584,6.346157142857144,0.04812511109312556,-0.04514646790843413
2020-04-03,NVDA,6.07622,6.32605,6.36751,5.93853,665596080.0,0.13992338,5.5969353,0.9685744,40.0,-0.04514646790843413,6.340078571428571,0.05143955487270993,0.10039136173476271
2020-04-06,NVDA,6.68622,6.35781,6.72317,6.30041,730496960.0,0.123335175,1.6033573,0.9877186,13.0,0.10039136173476271,6.379862857142856,0.062322737935758654,-0.03497491856385215
2020-04-07,NVDA,6.45237,6.90769,6.93125,6.40913,787339811.0,-0.0012003934,-0.03241062,0.4913785,27.0,-0.03497491856385215,6.402285714285715,0.06383239991895932,0.030624406225929324
2020-04-08,NVDA,6.64997,6.5616,6.67494,6.49162,544392944.0,0.23955306,3.832849,1.0,16.0,0.030624406225929324,6.407135714285714,0.061841264485499176,-0.01501660909748459
2020-04-09,NVDA,6.55011,6.77588,6.79885,6.48704,528138070.0,0.17327997,2.4259195,0.8727633,14.0,-0.01501660909748459,6.40480857142857,0.062105523859288796,0.026298794982068996
2020-04-13,NVDA,6.72237,6.49033,6.73117,6.40174,399838318.0,0.06025386,0.36152315,0.9455074,6.0,0.026298794982068996,6.50011,0.05157434021394521,0.052240504464943216
2020-04-14,NVDA,7.07355,6.85049,7.1074,6.82282,532853787.0,-0.051966764,-0.77950144,0.2788024,15.0,0.052240504464943216,6.601544285714285,0.05172643236273263,-0.010983169695555905
2020-04-15,NVDA,6.99586,6.9051,7.07894,6.85996,367464031.0,0.08410031,2.5230093,0.9977992,30.0,-0.010983169695555905,6.732921428571428,0.04628285832434959,0.04934061001792478
2020-04-16,NVDA,7.34104,7.15132,7.44818,7.13814,748298579.0,0.112155855,1.9066496,1.0,17.0,0.04934061001792478,6.826467142857142,0.03416518586227121,-0.008064252476488343
2020-04-17,NVDA,7.28184,7.42322,7.44469,7.14783,541058445.0,0.18263908,10.227788,0.9761461,56.0,-0.008064252476488343,6.9449628571428565,0.02884443892588019,-0.01803390351889078
2020-04-20,NVDA,7.15052,7.15532,7.3112,7.1062,451002396.0,0.2953148,2.0672035,1.0,7.0,-0.01803390351889078,7.01647,0.031013867186004553,-0.061064090443772034
2020-04-21,NVDA,6.71388,7.0326,7.09362,6.65396,737800464.0,-0.15357994,-4.914558,0.1893595,32.0,-0.061064090443772034,7.039865714285713,0.04076067139609661,0.06170500515350308
2020-04-22,NVDA,7.12816,6.90589,7.1711,6.86046,486470243.0,-0.30315045,-8.185062,0.08821959,27.0,0.06170500515350308,7.097835714285714,0.045834109287904025,-0.00745073062333057
2020-04-23,NVDA,7.07505,7.1703,7.30201,7.04978,425683094.0,0.09895388,1.7811699,0.8574191,18.0,-0.00745073062333057,7.098050000000001,0.041898650456799066,0.0195857273093476
2020-04-24,NVDA,7.21362,7.06476,7.21562,6.98987,353912145.0,0.04859323,1.1176443,0.66903824,23.0,0.0195857273093476,7.1291585714285715,0.04206119101594418,0.025871892336995828
2020-04-27,NVDA,7.40025,7.34832,7.56053,7.32378,481109885.0,0.029417897,0.29417896,1.0,10.0,0.025871892336995828,7.1376171428571435,0.03875683696020496,-0.019241241849937474
2020-04-28,NVDA,7.25786,7.54804,7.578,7.25226,444494999.0,0.05268343,1.4224527,1.0,27.0,-0.019241241849937474,7.1341914285714285,0.03945456798815049,0.024368064415681845
2020-04-29,NVDA,7.43472,7.39256,7.48762,7.31749,380523794.0,0.21311888,2.3443077,0.99403185,11.0,0.024368064415681845,7.174791428571429,0.03944422698106107,-0.020697484236124608
2020-04-30,NVDA,7.28084,7.38078,7.43472,7.26686,377268002.0,0.12087972,1.692316,0.9984002,14.0,-0.020697484236124608,7.2557857142857145,0.029712505645724363,-0.03247702188209056
2020-05-01,NVDA,7.04438,7.08324,7.19636,6.99616,343326590.0,0.2828093,3.110902,0.99975824,11.0,-0.03247702188209056,7.243817142857144,0.024294159660494398,0.030021094830205097
2020-05-04,NVDA,7.25586,6.99686,7.26985,6.99686,318695843.0,0.20059122,2.8082771,1.0,14.0,0.030021094830205097,7.269647142857143,0.026751628995663013,0.008452478410553743
2020-05-05,NVDA,7.31719,7.36031,7.47984,7.25606,370220609.0,0.10466197,2.6165493,1.0,25.0,0.008452478410553743,7.2844428571428566,0.025984901734622024,0.013767580177636463
2020-05-06,NVDA,7.41793,7.39655,7.52307,7.35881,324627413.0,0.0355574,1.0311646,0.8967765,29.0,0.013767580177636463,7.286968571428572,0.024518412725374323,0.023797744114598007
2020-05-07,NVDA,7.59446,7.55754,7.65767,7.50639,375072911.0,0.07905687,1.5020804,1.0,19.0,0.023797744114598007,7.335054285714286,0.024106825052584397,0.025045888713614906
2020-05-08,NVDA,7.78467,7.66617,7.79086,7.6323,341128024.0,0.043400526,0.5208063,1.0,12.0,0.025045888713614906,7.385047142857142,0.02419061525097976,0.03233663083984295
2020-05-11,NVDA,8.0364,7.77968,8.08324,7.75094,470745018.0,-0.40033722,-2.4020233,0.17268339,6.0,0.03233663083984295,7.492984285714286,0.022362986683282307,-0.03256433228808919
2020-05-12,NVDA,7.7747,8.09422,8.14316,7.76492,494830292.0,0.41722757,9.179007,0.97298235,22.0,-0.03256433228808919,7.597315714285714,0.02239350679756302,-0.002901719680502235
2020-05-13,NVDA,7.75214,7.88953,8.0494,7.5677,628098117.0,0.15931983,3.1863966,0.9409737,20.0,-0.002901719680502235,7.668212857142857,0.022022103361597566,0.03218724120049421
2020-05-14,NVDA,8.00166,7.81364,8.00725,7.65997,604475834.0,0.24602787,5.904669,0.8893462,24.0,0.03218724120049421,7.765994285714286,0.02356992621740959,0.05735184949123062
2020-05-15,NVDA,8.46057,7.86177,8.47006,7.846,991209343.0,0.02930571,2.7840424,0.78146297,95.0,0.05735184949123062,7.914942857142856,0.028925320169455804,0.030554678940071245
2020-05-18,NVDA,8.71908,8.72937,8.88455,8.64949,779192159.0,0.16297811,2.933606,0.8810565,18.0,0.030554678940071245,8.075602857142856,0.02921091322675829,0.0062999766030362725
2020-05-19,NVDA,8.77401,8.75883,9.05468,8.73166,719898505.0,0.21618089,4.9721603,0.93394226,23.0,0.0062999766030362725,8.216937142857143,0.02955914923280063,0.018673331806095428
2020-05-20,NVDA,8.93785,8.95882,9.01076,8.85707,589646554.0,0.01613157,0.225842,0.54764277,14.0,0.018673331806095428,8.345715714285713,0.028867586475986817,-0.02168418579412268
2020-05-21,NVDA,8.74404,9.01906,9.02006,8.7064,763803365.0,0.2374176,2.1367583,0.9843122,9.0,-0.02168418579412268,8.484192857142856,0.02598773807114779,0.028595477605317443
2020-05-22,NVDA,8.99408,8.79369,9.06017,8.68214,1042496194.0,0.38970774,24.941296,0.9202798,64.0,0.028595477605317443,8.661612857142858,0.0246153667833633,-0.03417136605411564
2020-05-26,NVDA,8.68674,9.12379,9.14876,8.641,773547617.0,0.006384509,0.044691563,1.0,7.0,-0.03417136605411564,8.759481428571428,0.031674238942235346,-0.022117618347043955
2020-05-27,NVDA,8.49461,8.59406,8.60186,7.96801,1180115975.0,0.09600828,1.1520994,1.0,12.0,-0.022117618347043955,8.764344285714285,0.026650028928120798,-0.004454589439656376
2020-05-28,NVDA,8.45677,8.38219,8.72937,8.34924,738772272.0,-0.01945618,-0.44749212,0.335901,23.0,-0.004454589439656376,8.72687142857143,0.02321646596467751,0.04576451765863321
2020-05-29,NVDA,8.84379,8.52378,8.84379,8.45479,748599047.0,0.09289501,2.7868502,0.93360144,30.0,0.04576451765863321,8.736839999999999,0.02997675772535979,-0.0078111307482424674
2020-06-01,NVDA,8.77471,8.80167,8.80916,8.65847,391913668.0,-0.045375824,-0.1815033,0.19654064,4.0,-0.0078111307482424674,8.713534285714287,0.029109004500587288,0.0021630344478620334
2020-06-02,NVDA,8.79369,8.76482,8.80567,8.62702,392726129.0,0.07301903,0.5841522,1.0,8.0,0.0021630344478620334,8.720627142857143,0.027825135409273352,-0.006293148837404949
2020-06-03,NVDA,8.73835,8.7907,8.83461,8.66897,366751500.0,0.042776924,0.29943848,1.0,7.0,-0.006293148837404949,8.684094285714286,0.025076127427848576,0.00011443808041566861
2020-06-04,NVDA,8.73935,8.70091,8.91531,8.65049,425608122.0,0.036525045,0.25567532,0.7249002,7.0,0.00011443808041566861,8.69161,0.021217063473601524,0.017471551087895554
2020-06-05,NVDA,8.89204,8.76702,8.9688,8.68094,483255893.0,0.11232191,0.8985753,0.9985903,8.0,0.017471551087895554,8.748385714285714,0.019191299269120922,-0.012880059019077739
2020-06-08,NVDA,8.77751,8.84958,8.86205,8.65877,388952465.0,0.09339142,1.120697,0.9730029,12.0,-0.012880059019077739,8.794205714285715,0.020243435327010263,0.02737108815598055
2020-06-09,NVDA,9.01776,8.77261,9.08114,8.72408,469957164.0,0.32481322,1.9488792,1.0,6.0,0.02737108815598055,8.819058571428572,0.01453567706973775,0.03547333262362251
2020-06-10,NVDA,9.33765,9.13897,9.47038,9.12479,634162816.0,-0.063119575,-1.2623916,0.33055687,20.0,0.03547333262362251,8.899478571428572,0.01802031660056275,-0.06091896783451933
2020-06-11,NVDA,8.76881,9.12119,9.23232,8.75863,585479494.0,0.12993184,2.2088413,0.8178398,17.0,-0.06091896783451933,8.895924285714285,0.032221643681449766,0.015477584757794816
2020-06-12,NVDA,8.90453,9.13377,9.15844,8.67615,572697495.0,0.103156164,1.3410301,0.9891959,13.0,0.015477584757794816,8.919664285714287,0.03255647576607048,0.027000863605378456
2020-06-15,NVDA,9.14496,8.7877,9.15345,8.71668,401255860.0,0.30451962,2.7406766,0.9997593,9.0,0.027000863605378456,8.977608571428572,0.03370329412462042,-0.01147517321016156
2020-06-16,NVDA,9.04002,9.19607,9.2378,8.81115,537394034.0,0.12052944,1.084765,0.9985466,9.0,-0.01147517321016156,8.998748571428571,0.033978941806292205,0.018477835226028194
2020-06-17,NVDA,9.20706,9.08503,9.26996,9.04172,409585324.0,0.012193718,0.1341309,0.53161323,11.0,0.018477835226028194,9.060112857142856,0.03362253075470537,-0.001951763103531401
2020-06-18,NVDA,9.18909,9.19807,9.2536,9.08583,255206888.0,0.12327957,0.7396774,1.0,6.0,-0.001951763103531401,9.084588571428572,0.03252006959943204,0.004704491957310264
2020-06-19,NVDA,9.23232,9.21365,9.41545,9.19837,525803320.0,0.097554386,1.8535333,0.99982435,19.0,0.004704491957310264,9.069541428571428,0.02934847697166073,0.028684014418910886
2020-06-22,NVDA,9.49714,9.27096,9.50163,9.2443,399715335.0,0.024869813,0.44765663,0.63892287,18.0,0.028684014418910886,9.17358857142857,0.015027979405658115,-0.00807611554636456
2020-06-23,NVDA,9.42044,9.52128,9.61246,9.37811,376283044.0,0.12664846,3.7994535,0.9981275,30.0,-0.00807611554636456,9.247290000000001,0.016563022475290356,-0.02269320753595372
2020-06-24,NVDA,9.20666,9.44669,9.52657,9.1158,450779304.0,0.05217895,3.026379,0.7898298,58.0,-0.02269320753595372,9.256104285714285,0.01776525308799476,0.027559397218969828
2020-06-25,NVDA,9.46039,9.32667,9.47536,9.15345,377250666.0,0.05154229,2.1132338,1.0,41.0,0.027559397218969828,9.316157142857142,0.019227812279989417,-0.03532623919309885
2020-06-26,NVDA,9.12619,9.47038,9.47038,9.0962,593941445.0,0.0014476975,0.03474474,0.50493526,24.0,-0.03532623919309885,9.304604285714285,0.023906703775635238,0.004922097830529548
2020-06-29,NVDA,9.17111,9.14097,9.17571,8.87205,343320781.0,0.5701698,2.8508492,1.0,5.0,0.004922097830529548,9.302035714285713,0.024002755285455094,0.03239193510927252
2020-06-30,NVDA,9.46818,9.28493,9.49665,9.2376,369045048.0,0.05880383,0.82325363,0.7775797,14.0,0.03239193510927252,9.33573,0.02700669554602837,0.003395583945383418
2020-07-01,NVDA,9.50033,9.49115,9.54585,9.3835,327670548.0,0.086186804,1.0342417,0.85649675,12.0,0.003395583945383418,9.336185714285714,0.024738595072140067,0.0086491732392453
2020-07-02,NVDA,9.5825,9.60898,9.7072,9.54855,365195060.0,0.13238339,1.323834,0.95682335,10.0,0.0086491732392453,9.359337142857143,0.0246008967131825,0.023557526741455836
2020-07-06,NVDA,9.80824,9.71119,9.87756,9.68224,316883803.0,-0.02034378,-0.04068756,0.1209666,2.0,0.023557526741455836,9.445277142857142,0.022788420778022504,0.0033002862898949825
2020-07-07,NVDA,9.84061,9.91499,10.038,9.81964,358921100.0,0.20635961,3.0953941,0.9786872,15.0,0.0033002862898949825,9.499594285714286,0.021349217628515417,0.034874870561885984
2020-07-08,NVDA,10.1838,9.96213,10.1938,9.93448,366625952.0,0.07921353,2.1387653,0.97864366,27.0,0.034874870561885984,9.65068142857143,0.014017032327363873,0.028722088022152814
2020-07-09,NVDA,10.4763,10.3485,10.5373,10.2018,496097190.0,0.47840205,11.481649,0.99769163,24.0,0.028722088022152814,9.837137142857143,0.013803700117697848,-0.0027681528784017084
2020-07-10,NVDA,10.4473,10.5553,10.6222,10.3465,499234566.0,0.2652881,7.6933556,0.9973485,29.0,-0.0027681528784017084,9.977011428571428,0.014606836230136188,-0.04080480124051189
2020-07-13,NVDA,10.021,10.5623,10.759,9.99404,458507511.0,0.020799424,0.18719482,0.58199984,9.0,-0.04080480124051189,10.051392857142858,0.025540945196473763,0.03238199780461026
2020-07-14,NVDA,10.3455,10.044,10.3703,9.75485,544375017.0,0.1966208,2.9493122,0.76966184,15.0,0.03238199780461026,10.160392857142856,0.02717479251635989,-0.014470059446135886
2020-07-15,NVDA,10.1958,10.3823,10.4013,10.024,405251044.0,0.13168815,1.711946,0.899423,13.0,-0.014470059446135886,10.215758571428571,0.028106522430994978,-0.009101787010337592
2020-07-16,NVDA,10.103,9.9841,10.1748,9.86438,346045862.0,0.11399637,0.7979746,0.9066121,7.0,-0.009101787010337592,10.253242857142856,0.02868203761906865,0.006611897456201277
2020-07-17,NVDA,10.1698,10.1938,10.2168,10.056,267119220.0,0.060897212,0.4262805,0.8388346,7.0,0.006611897456201277,10.251242857142858,0.025436660960234843,0.030334913174300482
2020-07-20,NVDA,10.4783,10.2428,10.4983,10.125,285743566.0,0.05083544,0.5083544,0.82547706,10.0,0.030334913174300482,10.25152857142857,0.025744760424757984,-0.017331055610165902
2020-07-21,NVDA,10.2967,10.4803,10.5273,10.2547,278537086.0,0.29758963,2.0831275,1.0,7.0,-0.017331055610165902,10.230014285714287,0.02660905034511545,0.010644186972525116
2020-07-22,NVDA,10.4063,10.3355,10.5693,10.2597,368441969.0,-0.0034656206,-0.05198431,0.4834739,15.0,0.010644186972525116,10.285057142857143,0.020413801797098192,-0.029626284077914233
2020-07-23,NVDA,10.098,10.4173,10.5143,10.0,412951490.0,0.058731843,2.3492737,0.9122788,40.0,-0.029626284077914233,10.2497,0.020299279218561336,0.0064171122994651775
2020-07-24,NVDA,10.1628,9.84391,10.3325,9.74645,474775345.0,0.05774031,1.7322092,0.9552681,30.0,0.0064171122994651775,10.244985714285715,0.01991116086771737,0.022287164954539973
2020-07-27,NVDA,10.3893,10.2008,10.4093,10.1858,293045768.0,0.19131893,1.7218704,1.0,9.0,0.022287164954539973,10.285885714285714,0.021095982653345027,-0.019779965926482124
2020-07-28,NVDA,10.1838,10.3425,10.3495,10.1778,272487410.0,-0.04465466,-0.40189195,0.3523527,9.0,-0.019779965926482124,10.287885714285713,0.02287462957400202,0.024499695594964566
2020-07-29,NVDA,10.4333,10.3583,10.4833,10.3155,285399373.0,0.29380468,3.5256562,0.98409384,12.0,0.024499695594964566,10.281457142857144,0.021677821421487123,0.01418534883498035
2020-07-30,NVDA,10.5813,10.3435,10.5902,10.2637,309848248.0,0.1310713,1.1796417,0.9832477,9.0,0.01418534883498035,10.322114285714287,0.020834844442133415,0.0
2020-07-31,NVDA,10.5813,10.5303,10.7331,10.4013,387496686.0,0.08844248,1.3266373,0.99931514,15.0,0.0,10.347114285714285,0.020664467582538093,0.03726385226767981
2020-08-03,NVDA,10.9756,10.6991,11.0636,10.6821,414312709.0,0.25476554,2.2928898,0.9999049,9.0,0.03726385226767981,10.472485714285714,0.018664279946832965,0.019825795400706836
2020-08-04,NVDA,11.1932,11.0156,11.1932,10.8729,311308244.0,0.09990851,1.1989021,0.9130416,12.0,0.019825795400706836,10.619685714285714,0.018668942682692275,0.0051817174713220115
2020-08-05,NVDA,11.2512,11.2092,11.3361,11.1313,251284873.0,-0.018524297,-0.4631074,0.45065454,25.0,0.0051817174713220115,10.742814285714285,0.01852853534023608,0.004346203071672328
2020-08-06,NVDA,11.3001,11.3141,11.3221,11.1432,245081378.0,-0.17253189,-1.0351913,0.025868148,6.0,0.004346203071672328,10.902285714285712,0.013195733342691505,-0.012026442243874058
2020-08-07,NVDA,11.1642,11.2771,11.4691,11.0026,343589442.0,0.028864702,0.34637642,0.9989313,12.0,-0.012026442243874058,11.0067,0.015798273142059366,-0.0030364916429299615
2020-08-10,NVDA,11.1303,11.2991,11.3731,10.8229,429136731.0,0.010643641,0.031930923,1.0,3.0,-0.0030364916429299615,11.085128571428571,0.016337864671337687,-0.028157372218179155
2020-08-11,NVDA,10.8169,11.0396,11.1016,10.763,355621613.0,0.0838279,2.8501484,0.9986439,34.0,-0.028157372218179155,11.118785714285716,0.02119703272287389,0.05428542373508116
2020-08-12,NVDA,11.4041,10.9556,11.4311,10.9237,466400113.0,-0.011308297,-0.26009083,0.31206116,23.0,0.05428542373508116,11.179999999999998,0.02613751810784396,0.00026306328425751424
2020-08-13,NVDA,11.4071,11.51,11.6855,11.3201,375633176.0,0.1699439,1.8693829,0.97050506,11.0,0.00026306328425751424,11.210557142857143,0.025420692841989046,0.010581129296665992
2020-08-14,NVDA,11.5278,11.494,11.6685,11.4051,367584651.0,0.15157896,2.5768423,0.8980943,17.0,0.010581129296665992,11.25007142857143,0.0255800721967159,0.06677770259719984
2020-08-17,NVDA,12.2976,11.8144,12.3704,11.7804,623248190.0,0.20989482,3.1484222,0.7859164,15.0,0.06677770259719984,11.39257142857143,0.03497919594245148,-0.006082487639864631
2020-08-18,NVDA,12.2228,12.4104,12.4564,12.049,505024073.0,0.1737732,6.6033816,0.98859686,38.0,-0.006082487639864631,11.5438,0.03434618918909672,-0.009981346336354946
2020-08-19,NVDA,12.1008,12.2578,12.2756,12.061,624573765.0,0.09169903,4.034757,0.88190293,44.0,-0.009981346336354946,11.682442857142858,0.034998219164938116,0.0002479174930583028
2020-08-20,NVDA,12.1038,11.9382,12.3355,11.8424,924274011.0,0.27000293,16.200176,0.8312482,60.0,0.0002479174930583028,11.866285714285713,0.03090190782121965,0.0446471356103042
2020-08-21,NVDA,12.6442,12.1638,12.7679,12.1578,1003003259.0,0.16653551,5.6622076,0.71836215,34.0,0.0446471356103042,12.043442857142859,0.029104547461434607,0.0028392464529192196
2020-08-24,NVDA,12.6801,12.8438,12.8718,12.4684,492101696.0,0.04831399,0.4348259,0.68099207,9.0,0.0028392464529192196,12.2253,0.028899645469814127,0.0023580255676218798
2020-08-25,NVDA,12.71,12.5913,12.721,12.5343,289982823.0,0.12050694,1.9281111,0.8635553,16.0,0.0023580255676218798,12.394185714285713,0.02930084440105398,0.0018095987411486103
2020-08-26,NVDA,12.733,12.7589,12.8278,12.6382,322249760.0,-0.0042328606,-0.088890076,0.48899585,21.0,0.0018095987411486103,12.456385714285714,0.018089901066076892,-0.011364171836959147
2020-08-27,NVDA,12.5883,12.7419,12.8098,12.5273,318598308.0,0.014794258,0.57697606,0.5947954,39.0,-0.011364171836959147,12.508600000000001,0.018733709648408477,0.04114932119507797
2020-08-28,NVDA,13.1063,12.6352,13.1063,12.6033,538842042.0,0.004147754,0.07051182,0.5132523,17.0,0.04114932119507797,12.652242857142856,0.021906929953758505,0.01730465501323808
2020-08-31,NVDA,13.3331,13.1413,13.5328,12.9976,502410909.0,0.24268062,1.6987643,0.8563794,7.0,0.01730465501323808,12.827857142857143,0.021366716153595172,0.03372059011032702
2020-09-01,NVDA,13.7827,13.4421,13.955,13.3991,513926390.0,-0.051218443,-1.4853349,0.32134596,29.0,0.03372059011032702,12.9905,0.019035670729729757,0.037931609916779685
2020-09-02,NVDA,14.3055,14.661,14.685,13.8614,876489969.0,0.07131016,14.618583,0.8925009,205.0,0.037931609916779685,13.2227,0.020609347823934372,-0.09274754465065882
2020-09-03,NVDA,12.9787,13.7906,13.8465,12.8428,947804678.0,0.1494612,12.106357,0.8342058,81.0,-0.09274754465065882,13.261085714285715,0.046891170248145535,-0.030234152881259302
2020-09-04,NVDA,12.5863,12.7479,13.1373,11.6715,1467831119.0,-0.020604597,-1.1744621,0.45826405,57.0,-0.030234152881259302,13.24012857142857,0.048667906146462964,-0.05608479060565852
2020-09-08,NVDA,11.8804,11.7015,12.5144,11.6715,797984705.0,0.035624687,0.60561967,0.99879354,17.0,-0.05608479060565852,13.139,0.053053232909681204,0.06722837614895116
2020-09-09,NVDA,12.6791,12.3644,12.7729,12.1978,738284766.0,0.07734778,1.7016511,0.64084756,22.0,0.06722837614895116,13.077971428571429,0.05770891398231798,-0.03174515541323908
2020-09-10,NVDA,12.2766,12.9527,13.0286,12.1328,700664631.0,0.15519588,3.5695052,0.88983697,23.0,-0.03174515541323908,12.927042857142856,0.0577723339089836,-0.011876252382581498
2020-09-11,NVDA,12.1308,12.4504,12.6162,11.8624,638732005.0,0.05071726,1.3186488,0.8960069,26.0,-0.011876252382581498,12.691057142857144,0.054460563890829324,0.05811652982490845
